GenID  BG20_STAND_BLUE   BG20_KRN_BLUE   BG20_EL_BLUE   BG20_EW_BLUE   BG20_SOL_BLUE   BG20_TP_BLUE   BG20_CUR_BLUE   BG20_TPF_BLUE   BG20_STAND_BLUP   BG20_KRN_BLUP   BG20_EL_BLUP   BG20_EW_BLUP   BG20_SOL_BLUP   BG20_TP_BLUP   BG20_CUR_BLUP   BG20_TPF_BLUP 
C146 96.5049316299755 13.7479890041735 13.7081763040085 3.62587360592063 0.953093697244134 75.052809867575 20.2683009236275 0.913995867332787 94.4065444694916 14.131373465557 13.3955558459414 3.6416552916092 0.949075312596751 76.4603030229286 18.4486395758894 0.92663035293976
C147 94.5438423748379 15.0813169459174 15.476105567942 3.46669617764746 0.913531188518206 66.6115434510274 29.7990017872346 0.883269906367668 93.5743491985959 15.1775208659122 14.596839100427 3.52633536986906 0.930470026603736 71.5208126528033 21.3413312939863 0.909437399466895
C148 98.7105090415045 15.4146502792508 13.3792108642753 3.41141574631413 0.934855216018206 71.2449207060274 22.9545043272346 0.917766080701002 96.7467745107766 15.4390577622506 13.1611242372344 3.48724999044097 0.940613669257873 74.2422968249546 19.2639367277822 0.930323628650097
C149 96.5049316299755 16.0813223375068 13.0228691990085 3.57663785292063 0.947361605410801 70.4425076292417 17.4080739219609 0.938418607332787 94.4065444694916 15.9621317399254 12.9263355294517 3.60684373097161 0.946348609528204 73.7523723106348 17.5805232435951 0.941417469331065
C150 96.3000152838323 18.081333201837 11.3145285959456 3.52513482399132 0.909533486883823 70.3120165038161 25.1064472412118 0.894247541897834 94.3019918270031 17.5313532858084 11.7586807254043 3.56605556833967 0.928617208124127 73.4955001903272 19.9170786466087 0.915735310430285
C151 100.226098431637 13.9146616736394 11.2883493439119 3.42396178291045 0.926133081968059 72.2538821657432 28.5908665252392 0.91531348186014 97.5935183374098 14.2621418443568 11.7683641537059 3.4899004536052 0.936633727761127 74.4454968120014 20.9746457376171 0.93106018652269
C152 96.5326711008466 17.4146583405752 12.1632965850717 3.45261293032628 0.933630444681466 76.6846507714568 29.3242568316337 0.886759158288488 94.3490419227025 17.0082793135707 12.3316746976662 3.51739402854464 0.939933022126711 77.4338039430843 21.1972389325619 0.910755879885802
C154 75.6715982966421 14.5813223375068 14.3484938148419 3.57524142275397 0.938213604160801 80.1458945442417 22.2896520326275 0.957662267499454 78.5444179085879 14.7852157064029 13.8339724082315 3.60585640143035 0.941996989944164 79.4518032984603 19.0621460947781 0.953068833702107
C156 96.7074484401258 14.7479976181362 12.5273174392757 3.34354587527189 0.921458867148446 71.1384563639043 22.2381981995321 0.898515563047649 94.8055062603082 14.9159846144939 12.573503177182 3.43500297793751 0.934423349162684 74.1737447242402 19.0465269448725 0.918929074774289
C157 100.376063020556 15.0813347985382 14.1077374947624 3.54871122449439 0.945392813584869 75.1124300002835 16.4144362630256 0.920480013454487 97.4628542361265 15.1775215271818 13.6674511440328 3.58456592755709 0.945802253161613 76.2634892840009 17.2789388451396 0.932835023251803
C158 96.5574838512074 14.9146578265707 13.1857643400085 3.22992229560462 0.916621132448303 56.8940124510307 18.426403756079 0.850011458869968 94.9361703615915 15.0467525170222 13.0556418471419 3.3482039139247 0.932115234305269 65.6680740733257 17.8895983705525 0.890914850904077
C160 91.7659871084507 13.0813134046831 14.2180966124812 3.34089917438788 0.940966581921034 69.8790513795509 19.743637312828 0.949790650272422 90.8663218644515 13.608299160493 13.7200300302186 3.43600114491011 0.943237737721917 73.5058511549205 18.2893969345251 0.950495142395115
C163 95.9326537751174 16.0813134046831 13.1270834941479 3.69467480038788 0.952625698671034 77.7001529128842 18.8543338726613 0.970598316939089 94.0387471766323 15.9621312275381 12.9730284057736 3.68613404440294 0.948783871723801 78.0996933698591 18.0194817004111 0.963093458097263
C164 77.672259362028 15.414661143581 12.3636974675457 3.49056048755149 0.918834866991227 68.6870849156018 28.6280636531522 0.911914484599382 80.7800953073843 15.4390579301036 12.4678386592706 3.53883479859154 0.933256022103166 72.5596871221904 20.9859345811865 0.927842570571135
C165 100.789956697457 16.414656743874 12.4582007814215 3.73444725998988 0.95718929348042 75.3679021558228 9.91008313915331 0.990790569648501 97.5330301379406 16.2236683161372 12.537292694535 3.71482073750956 0.951012653611182 76.7119980787249 15.304783806822 0.972526400226988
C166 100.580979366699 16.081323934208 12.9100292201586 3.59134218575704 0.936926351778514 78.5107308723757 18.2645845242747 0.978957183056108 97.5674068786151 15.9621320483438 12.8453743895357 3.61908119899228 0.941511750883349 78.4397588575502 17.840484721663 0.967179028752049
C168 91.3544117223541 15.0813151315156 14.4104966939908 3.72083819451936 0.950010514821728 79.5688918219078 15.911740908984 0.978535100625305 90.7934968296577 15.1775202969424 13.8510075171498 3.70753954639204 0.947736037645608 79.211086016683 17.1263655928104 0.966783989393351
C169 92.2160398452615 19.414651882343 12.2510198088044 3.88249366190901 0.962236698064657 95.9830401402499 15.9027187386807 0.935218170194141 91.307280711805 18.5775001459599 12.4230467428585 3.81487330161496 0.953533903074454 88.6300234774893 17.1236273794326 0.941449437500709
C170 78.1703114482649 14.4146572965123 13.238138481559 4.09896115332898 0.950950008721471 75.6369006908893 10.5599090401587 0.946755460692543 81.2951726437468 14.6544472247389 13.054700185806 3.96449414046125 0.948539150942682 76.8861954051448 15.5020132887116 0.948330324573901
C171 96.7980673700692 15.4146626881017 13.8882747959589 4.18863172160215 0.9479835414474 88.7285365524369 13.0107095207183 0.960658825157662 94.8170691633655 15.4390580987521 13.5090330597396 4.03067005354534 0.946913796406351 84.557150567084 16.245864053507 0.955337783198544
C172 100.099320441784 16.7479800713497 13.4009927033146 3.56231066272121 0.9570000643377 71.1738679045509 21.3327243716613 0.963404308605756 97.211172488813 16.4852050202148 13.1605702609169 3.59254753614691 0.950864717012582 74.266381214247 18.7717056563177 0.958737737218074
C173 90.4955341089857 14.4146513522846 13.3005166686883 3.54605217188337 0.959715709087825 72.4739363926085 11.2877398155937 0.969249627183382 90.3559842426833 14.654446753109 13.1048212449211 3.57884281269233 0.952428679639752 75.0307986042784 15.7229198995535 0.960894654776473
C174 91.8927650983039 17.7479950069727 14.0349812151619 3.81448508016045 0.956598896801392 78.8023948790766 20.1730652592392 0.979173726526807 91.2486677130483 17.2698161522477 13.6489450881595 3.7660153622695 0.951126034096619 78.2918647461549 18.4197328734411 0.969725335095832
C175 96.0594317649706 17.7479950069727 12.4273582734952 3.56555872066045 0.962469988134726 78.1741275274099 11.9770153614059 0.95869833036014 94.4210930252291 17.2698161522477 12.548227847697 3.59001490467458 0.953918857941698 77.9228424198172 15.93212445199 0.957328197580771
C176 96.62329003079 16.414656743874 11.4268554980882 3.77811221982321 0.953794696647087 73.8376937724895 12.1636760716533 0.989187408148501 94.3606048257598 16.2236683161372 11.8311448132055 3.74569353429559 0.94939787529446 75.8132070530555 15.988778758938 0.971555741910412
C177 74.8625223949667 17.0813210757433 12.3193009585281 4.0090602382983 0.956395634122041 81.4890834885219 15.6333073738823 0.958230925801133 78.5602599185404 16.7467421466023 12.4117830835282 3.90604708496039 0.951053613732845 80.3365215257047 17.0418569265351 0.955545622685087
C179 65.3771757081712 15.7479836125841 13.805515177942 3.6897750799808 0.956923290351539 75.2261503143607 15.4330800364012 0.986885572034335 71.3673720133307 15.7005946585889 13.4530089171395 3.68406068658241 0.951111248108879 76.5807322185085 16.9810860081777 0.972173067462196
C182 79.9566233641233 15.7479900772073 14.0544217980882 3.76958866823988 0.955883261897087 75.6381872558228 18.0407212611533 0.993236508981835 81.6709035770368 15.7005945234605 13.6302031943143 3.73966705730049 0.95039138646658 76.8707541180318 17.772538898138 0.974007331097482
C183 101.11091315361 13.5813232804093 15.0471204043955 3.58849061527813 0.972051721447439 70.3686650599332 7.14295522539436 0.971624296018939 97.5942922696771 14.0006052472605 14.3069452589617 3.6105577675356 0.958013483431984 73.7102536590652 14.4649241934939 0.963253671985247
C184 100.964734036736 15.4146626881017 11.9464415126256 3.17013738610215 0.9507835159474 70.1551011641036 18.551224859385 0.958948984824328 97.9894944755463 15.4390580987521 12.1794866109605 3.31055560095826 0.948245718378816 73.6477625224826 17.927482978166 0.954302534572896
C186 88.7015320835532 13.7479883503748 12.679974394912 3.5778370048584 0.956411270329726 82.8046264917992 11.0572097011639 0.968633483795618 88.0885792361922 14.1313733870112 12.6898942203292 3.60118431520356 0.950446370503515 81.0663099368547 15.6529523607969 0.960225972446802
C188 73.7105090415045 16.7479836125841 12.6957849646086 3.81140330314747 0.950338375518206 79.8676515493607 10.3006621999012 0.982910242534335 77.7122226376922 16.4852053476039 12.6931919560729 3.77005649263842 0.947978865027059 79.3069881331207 15.4233300169827 0.969766144241858
C192 100.466681950499 19.081333201837 11.6531297786123 3.74981421965799 0.949996501550489 90.1404899454828 16.2172324520451 0.919964626897834 97.4744171391838 18.3159639748235 11.9905162819533 3.72491249505853 0.947865089955445 85.1420538076021 17.2190856078567 0.931306107529222
C195 100.964734036736 15.0813293547683 10.7536039544589 3.48077507343548 0.958067500614067 81.5265949357703 8.36286885021829 0.971417832157662 97.9894944755463 15.1775212024138 11.3627671978972 3.53018832778845 0.951710642514601 80.3269812888614 14.8351835747858 0.961851986304496
C196 92.3908171845407 16.0813244932373 11.4622393551751 3.52067230293795 0.951044915031636 82.8811646960307 17.9022898169124 0.968265754286635 91.7637450494108 15.9621316542064 11.8755680773517 3.55377529029151 0.94849030929188 80.9320207847089 17.7305229299288 0.962513698129984
C198 98.5055926953614 14.7479944769143 12.5839210658791 3.43838692405149 0.952189083324561 83.3565936122685 16.1253754929855 0.966845404932715 96.6422218682881 14.9159841374269 12.6186227176213 3.50194609355925 0.949122314317154 81.1760448099079 17.1912050778645 0.961101325012713
C200 87.3625223949667 15.74798774241 11.5113603638615 3.64817798046497 0.947091524955374 76.2684712368553 13.379709894549 0.920293827967799 88.0775358550826 15.700594561249 11.8585973091966 3.65088952493286 0.946627735056701 77.2701160011992 16.3578605943956 0.932576034456664
C201 94.5438423748379 14.4146502792508 12.307800787942 3.65926436714746 0.954215011184872 88.2734215110274 9.71461805573456 0.965702736534335 93.5743491985959 14.6544470732355 12.4275445450943 3.66248844557507 0.949822944758383 84.2442441877048 15.245457948542 0.95934760012985
C202 99.2404428284156 14.0813162921188 11.6701726131788 3.28318338391856 0.94505749743713 65.3388164302516 16.8265552044376 0.951672629497166 96.7736599018387 14.3929100983514 11.9893033648553 3.39007754328634 0.945259719241593 70.8261174354162 17.4040234949453 0.951367310475166
C203 100.580979366699 14.4146572675413 11.7056607768253 3.26666121009037 0.949159825778514 77.431278075709 17.3512987732747 0.967629609056108 97.5674068786151 14.6544475666521 12.0207599385429 3.38951933015492 0.947331101316782 77.8057259396516 17.5632905423084 0.960320578178153
C204 96.5326711008466 16.0813250072418 11.512665195905 3.40735397082628 0.928938050848133 80.2861127739568 25.7904534126337 0.957122637871822 94.3490419227025 15.9621317282173 11.8861963652288 3.48539421302382 0.937700893780515 79.5491770925146 20.1246833412177 0.953358510151528
C205 79.3927650983039 17.081328340306 11.2354844051619 3.61272904074379 0.923012125718059 81.0155460449099 22.8524794954059 0.891271378443473 81.7313917765061 16.7467423595711 11.7321682597622 3.62336612523732 0.935149117738973 79.5917925389747 19.2329701647619 0.91650353229331
C206 101.201532083553 14.7479883503748 10.707716982912 3.98340169219173 0.943131976163059 85.6457120267992 37.5070195283306 0.978210122128952 97.6058551727344 14.9159840760262 11.3395167905523 3.88793406198965 0.944129533089671 82.7350644737073 23.6808158428423 0.966024292605492
C207 99.3644703087299 15.4146582561453 11.2722461585149 3.41290718718747 0.929534493225131 83.7047301799011 21.1548004822092 0.881718015207971 97.0797344552624 15.4390576812602 11.7067352800573 3.48904727513104 0.938269764495077 81.3934861741986 18.7177022300686 0.909826967247742
C210 98.7105090415045 14.7479836125841 12.622073572942 3.63019039531413 0.938320989518206 78.8622907143607 18.0091369387346 0.942474534701002 96.7467745107766 14.9159839695739 12.6427227835306 3.64193203541005 0.94226230565661 78.7164742489338 17.762952995844 0.945283734893181
C211 97.0348654168865 15.2479883503748 12.3909646650787 3.47237807902506 0.960015872829726 80.8569318626326 12.4218257509972 0.950439613545618 94.4334298605537 15.3082894205337 12.4920132470961 3.52662082083753 0.952161046573512 79.9223020536759 16.0671311932745 0.949210219218661
C213 83.7093963538889 12.7480014652049 10.3714875320957 3.14749700116106 0.954546394251535 69.2689678502835 13.2327908351923 0.942094715954487 84.7731529874035 13.3467632528134 11.1092923606549 3.30089212522416 0.950156526822557 72.8312434562671 16.313267813483 0.945921970974742
C214 87.3625223949667 16.0813210757433 12.6048202985281 3.73422921213163 0.952744551622041 79.1895893885219 16.671156063049 0.963188689134466 88.0775358550826 15.9621314575873 12.6072742350153 3.71173103717914 0.949316827556745 78.9858789052809 17.3568575880178 0.958547375291491
C215 94.3389260286947 15.7479944769143 12.4606834142124 3.92364110421815 0.937027833491227 86.9040735172685 24.7727986588188 0.928905717599382 93.4697965561073 15.7005948264419 12.5342435983963 3.84503935990006 0.941910247999033 83.2597107583398 19.8158111941431 0.938130168932448
C217 95.4027199882063 14.0813140584817 14.8750420940778 3.66125186236678 0.946857937335442 76.4657898619934 12.6773653962082 0.954347430809592 94.0118617855702 14.3929099280539 14.1714975038376 3.66901001085088 0.946247281928497 77.3218113346955 16.1446913837677 0.952739663599235
C218 101.11091315361 17.747989947076 12.5829116143955 3.84156111102813 0.943518697530772 89.5998201465999 19.9388945116444 0.908632913018939 97.5942922696771 17.2698164514897 12.6197355103623 3.7894882879724 0.944440587859015 85.0059633110416 18.3486592519233 0.925114588816434
C219 100.099320441784 16.0813134046831 13.8658172074812 3.74556760722121 0.921461655004367 80.0244287312175 23.8068214981613 0.903972379939089 97.211172488813 15.9621312275381 13.4788291836188 3.72211720548298 0.933959424390267 79.4648919071641 19.522626517475 0.922753779375762
C220 98.5055926953614 15.0813278102477 12.9892460175457 3.88816732221815 0.950243115324561 90.1884029289352 16.0864527009855 0.934768191932715 96.6422218682881 15.1775210337652 12.8961431179127 3.81995803915459 0.948196635337966 85.1888112865423 17.1793915010351 0.941679692462897
C221 70.6958557283 15.74798774241 12.9924206125281 3.64904858413163 0.940940081788708 79.1329526368553 17.440538690049 0.950065797467799 75.3878346063596 15.700594561249 12.8726588205239 3.65150507502577 0.943701550437501 78.952612453028 17.5903752857016 0.950601922550911
C222 99.3644703087299 15.4146582561453 12.1225381051815 3.74614266885414 0.948929497391797 82.8684757032345 18.0781913532092 0.922359823374638 97.0797344552624 15.4390576812602 12.2889184405887 3.72465750692008 0.947495788591237 80.9022994659108 17.7839110899199 0.934434163152607
C223 95.5210783890208 16.7479817981823 13.1121465848241 3.75698227868603 0.939969933821728 79.9617172869078 18.751946300984 0.949898971958639 93.9659221418384 16.4852047786341 12.9620451166541 3.73309479640839 0.942959826130034 79.44181799178 17.9884051045096 0.949445813267724
C224 95.1978036420632 18.081324922812 12.6234426095148 3.7516033560208 0.955374068225131 89.5058195832345 16.1184670350425 0.930639633874638 93.9073091430817 17.531352851967 12.6318808414446 3.72851842161809 0.950561411330309 84.8008437286411 17.1891091086774 0.939447299334766
C225 100.549373178595 16.0813185490097 12.1641078779711 3.68105143632568 0.94650322139799 75.2334754644166 16.4774378051807 0.959544059277474 97.6521313361665 15.9621311825765 12.3635393433367 3.67244594296632 0.946049633744287 76.4424529999563 17.2980621385684 0.956177914043359
C226 92.2476460333654 16.7479906008746 11.957484024492 3.53412835625704 0.924211720778514 76.2344792340423 25.8308336687747 0.879278769389441 91.2225562542536 16.4852058410205 12.1931798406679 3.57862883310791 0.935463518515274 77.1027680483359 20.1369403710644 0.906827229380248
C228 88.1715982966421 16.7479890041735 14.3544004473419 3.67965651750397 0.951276021827468 83.6254563892417 6.87500210246085 0.990322345999454 88.0616938451302 16.4852055326021 13.8380165979835 3.67968186729394 0.948210661212866 81.4955765476535 14.3835980798204 0.972843370962409
C230 100.874115106792 15.2479976181362 11.6474849390257 3.59863918568855 0.901862840731779 77.0621648880709 32.2608527461987 0.884915016797649 97.977931572489 15.3082899590014 11.9710940073177 3.61536370571626 0.92510170064147 77.6531244729021 22.0885337855304 0.910694418860003
C231 71.0594317649705 14.7479950069727 14.0013317068285 3.80902617299379 0.954489359634726 78.3266651574099 11.3779414509059 0.938607831693474 75.3865411521446 14.9159840852027 13.6259057342192 3.76215570609957 0.950122546777711 78.0124377026651 15.7502976789215 0.945164102063914
C233 97.7156227156797 13.495974545499 11.7634238098322 3.38218941039861 0.941412076302344 66.4196374621509 19.579866499164 0.906348222069401 94.8396646540007 14.2161830180804 12.2028831131448 3.5055107284999 0.944539420428263 73.4832430587688 17.9999221261565 0.93122876461357
C234 96.3827065119282 14.7479852156763 12.6139099046378 3.80802420182567 0.94953733039799 87.7364688477499 16.244088378014 0.940817842610808 94.4797060239858 14.9159835972232 12.6715125830279 3.76222054488064 0.947492931332874 83.7862751678006 17.2272375331309 0.944839843645901
C235 88.2241505178741 15.4146578265707 10.9617415075085 3.62202713077128 0.915459602198303 69.7276273776974 22.336408367079 0.935215766619968 88.59131973723 15.4390578615298 11.532884108703 3.62543703038988 0.931562705108429 73.2060918025573 19.0763359477367 0.942503084482285
C237 96.209396353889 13.0813347985382 14.2500605479291 3.68092288682772 0.946877358584869 76.1365209052834 16.2902536065256 0.983430782621154 94.2904289239458 13.6083001491518 13.7648977742565 3.67804462992028 0.946508437487439 76.8650045579394 17.2412477834747 0.970949516162496
C238 87.8760630205556 18.4146681318715 12.0548147664291 3.98137258432772 0.951517893918202 89.8824216102834 16.7054064640256 0.877065164121154 87.9455782995843 17.7928904905652 12.2618432854693 3.89047405824788 0.948715897224828 84.938867129836 17.3672521096294 0.906548847736567
C239 88.0809793666988 14.081323934208 12.5658040951586 4.00633358825704 0.943339504111847 85.4478612723757 23.0084878897747 0.902621736556108 88.0501309420728 14.3929106703138 12.6096881972903 3.91249599397288 0.944562428132563 82.5143872645889 19.2803214856738 0.920960581019413
C240 100.549373178595 13.7479852156763 11.1523286183044 3.64143823665901 0.948718455731323 87.2730681927499 12.1393166936807 0.896682027110808 97.6521313361665 14.1313729082082 11.6707880483702 3.64443789559787 0.947103400227777 83.5140897879923 15.9813855998989 0.918117148288064
C241 95.1978036420632 15.7479915894786 13.8394288045148 3.69940721185414 0.930934445058464 80.2682476965678 24.5583768173759 0.894343724207971 93.9073091430817 15.7005945775986 13.4644498066605 3.69161375119076 0.938935708633929 79.3750162392986 19.7507321969372 0.917471393241948
C242 101.637801225955 13.4959853286777 13.087902054632 3.66211938627828 0.928617664754202 66.4526825652462 16.5319483452833 0.989796482666305 96.1834128011047 14.2161833225065 12.9063190521377 3.66287963991198 0.940265582804333 73.4706279187775 17.4546296358888 0.965436529215299
C243 97.0348654168866 14.7479883503748 11.4787592315787 3.6288032843584 0.937609535996392 76.5975773734659 17.1374775206639 0.921164928628952 94.4334298605537 14.9159840760262 11.8674387766323 3.63721942426927 0.941502559379872 77.420505807031 17.498393228167 0.931485419577772
C244 100.549373178595 16.0813185490097 9.81453344680443 3.76035955999234 0.939288031564657 86.6905351285832 18.4606466548474 0.934144905360808 97.6521313361665 15.9621311825765 10.7548181580981 3.72851981993284 0.94261743467443 83.1719301867698 17.8999919825084 0.940799613115354
C245 73.7105090415045 16.4146502792508 12.029195698442 3.79980877281413 0.943805365518205 83.6277079943607 15.0310082069012 0.924520960534335 77.7122226376922 16.2236684512656 12.2367874854972 3.7618587162022 0.944871172594384 81.5155141257798 16.8590519452376 0.934413472553966
C246 99.0036447815982 16.7479906298457 10.9921812397257 3.83083107249565 0.938254259888138 85.278226922556 19.5058087341586 0.897632389025876 97.1572992046505 16.4852054991073 11.5169242600255 3.77491591734169 0.942499900646648 82.549174112461 18.2172109380248 0.918588019728767
C248 33.8000152838324 16.4146665351704 15.2516629994456 3.96362991365799 0.933000934467156 77.2922931029828 13.1095747513785 0.976213419481167 46.7156121442919 16.2236688041167 14.454382312903 3.87608836916268 0.939780455887245 77.5954711696751 16.2758708198148 0.965362787606893
C250 82.0438423748379 14.0813169459174 12.905982091942 3.50016607881413 0.929969029684872 73.5529238693607 27.1135063972346 0.937948574367669 84.0570732620536 14.3929101768972 12.8371110281108 3.54999987021696 0.938289355611829 75.5979373723563 20.5262482928813 0.942543423927604
C251 101.637801225955 14.1626519953444 11.820004654632 3.81957367527828 0.953413532420869 78.2500408485795 8.32159923461661 0.957041546332972 96.1834128011047 14.6465588309539 12.2463154470682 3.74898134009362 0.948003622127537 78.3758987760608 15.9857421346443 0.951215321716442
C252 100.549373178595 15.414651882343 12.7669876079711 3.48442016132568 0.93300333639799 66.6484489844166 25.457707185514 0.923671429777474 97.6521313361665 15.4390573898999 12.7763227737898 3.53342011039886 0.939627863311289 71.39990791956 20.0236914375459 0.934458289313346
C254 91.5291890616333 14.74798774241 13.8151208468615 3.76093610913163 0.947108683955375 80.5831573868553 19.1080623017157 0.908888091301133 91.2499611672634 14.9159838722339 13.4359503164293 3.73061383489643 0.946635897434296 79.8044121352673 18.0964905279291 0.925670259117018
C257 84.2942818980248 16.0813168221771 12.1255077401282 3.79256926119419 0.906591554580629 84.3494115720596 26.1120646370247 0.898486109091258 85.0352551222374 15.9621314241572 12.3378665551557 3.74838632911418 0.926867838294544 81.7830752763343 20.2222981166676 0.920324371067279
C258 92.5407817734591 16.7479976181362 13.0322551487757 3.76251853543855 0.950468017648446 83.9717486122376 13.3694109780321 0.982152282214316 91.6330809481275 16.4852059925239 12.919227057951 3.73123267437146 0.948222733747613 81.7115729234749 16.3547339402822 0.969568188194995
C259 96.5049316299755 19.0813223375068 13.5234480390085 3.82086815825397 0.926306753077468 83.9515984592417 28.8184795536275 0.947860639666121 94.4065444694916 18.3159638069705 13.2690749524332 3.77952389864671 0.936333011011227 81.6871410226636 21.0437307027164 0.947134290256296
C261 82.1622007756524 16.0813180189513 14.845688960355 3.82967613871671 0.963844349254491 71.9425503526085 13.6590954952603 0.985650578516716 84.0111336183218 15.9621312348007 14.1627793872447 3.77937580585472 0.954392635580917 74.7186809808749 16.4426573868221 0.970824858197307
C262 92.4566233641233 20.414656743874 13.3839814130882 3.98186908065654 0.949641383813754 92.1470959941561 28.37775863982 0.945835680648501 91.1881795135791 19.3621110721973 13.1711619158247 3.88975742860073 0.947422182793961 86.567511225902 20.9099650432403 0.945307784461467
C263 96.7074484401258 15.4146642848029 13.1385097157757 3.94065240393855 0.938533085815113 82.4575821755709 26.8090219661987 0.933156475880982 94.8055062603082 15.4390584071705 12.9919780934977 3.85718013301798 0.942545397061622 80.8222043776816 20.433831785212 0.939902938065941
C264 100.960948564691 16.0813168221771 13.0990787834616 4.03225963436086 0.948492349080629 84.6526485670597 16.771147681358 0.925617599091258 97.7249563709604 15.9621314241572 13.0044572117315 3.91785659109514 0.94679965869444 81.9611861092937 17.3872075580884 0.936751541012156
C265 99.3644703087299 18.081324922812 13.7198111145148 3.70812477485414 0.959387830725131 82.9629958849011 23.0311529207092 0.946843693041305 97.0797344552624 17.531352851967 13.3825492252277 3.69777740167837 0.952470721027953 80.957817323447 19.2871997545843 0.94925829142284
C266 96.9442464869432 16.0813232804093 12.9045255527288 3.7585395726948 0.941053540864105 85.0462413999332 21.7942101926444 0.865178400685605 94.4218669574964 15.962131969798 12.8399401351666 3.73078888479851 0.943267935633111 82.3313499990508 18.9117718451892 0.898804398739464
C267 94.6622007756524 17.747984685618 13.343130180355 3.70163885338337 0.937432710921158 75.8603314776085 21.9785239002603 0.948157206516716 93.5284095548641 17.2698157164924 13.1339981282266 3.68884854770038 0.941828863509077 77.0198489486105 18.9677128000899 0.94812393046903
C268 84.2942818980248 19.0813168221771 12.6325881789616 3.79548383086086 0.958564743080629 84.7068706470597 17.0551438061913 0.945861195091258 85.0352551222374 18.3159634912023 12.6850575331262 3.75044704135075 0.951591003359873 81.9930342676413 17.4734040991785 0.949008331619212
C269 95.6958557283 16.74798774241 13.5873264001948 3.92536716513163 0.949145774622041 93.7671636851886 14.4653715667157 0.963966197634466 94.4223864794441 16.485205250264 13.2799826027142 3.84687288097313 0.947604922623217 87.5482375334126 16.6873731220392 0.959018129542846
C270 78.1703114482649 17.081323963179 13.5958115382257 3.88153721966232 0.931724033721471 83.7800657058893 24.5194932396587 0.944655452692543 81.2951726437468 16.7467423954457 13.2995939912612 3.81076710289767 0.939393532457742 81.669206474581 19.7389298091699 0.947058843048131
C272 90.4955341089857 16.747984685618 14.9577739586883 3.61984152321671 0.939435288587825 82.9457252426085 15.3585521600937 0.955560266683383 90.3559842426833 16.4852050274774 14.2395224386562 3.63101470652625 0.942781471183111 81.1815620843365 16.9584647286549 0.952606224934611
C275 100.724150517874 15.4146578265707 12.1755308133418 3.72856028210462 0.940982008698303 84.068538464364 19.0105100014124 0.926232852453301 98.1085956737723 15.4390578615298 12.363948894227 3.70076004327352 0.943703477821728 81.6294427167261 18.0668822613323 0.937064243577636
C276 101.637801225955 16.1626519953444 14.279697574632 3.90054786661161 0.958341115420868 84.4074120519128 18.4904899062833 0.991996597332972 96.1834128011047 15.9376853562961 13.5267078467718 3.79326095666624 0.949541371543486 80.9360968132652 17.805026090515 0.966391752784582
C277 86.0055926953614 17.414661143581 14.8323974992124 3.81534380505149 0.957072301824561 80.6666826139352 13.3993907371522 0.944297824766048 87.1249459317458 17.0082793081336 14.158123499053 3.76846902701963 0.951445216192331 79.5960849224284 16.363833024267 0.947449552432454
C279 59.7898966994015 13.4959885220801 13.5809589769323 3.61740352728442 0.941214316822961 79.5622762415141 18.7629134822442 0.953066847446279 70.5521198211018 14.2161838300286 13.1573518793057 3.64127502696872 0.944363373897927 78.8484544397619 17.8537637020022 0.951234821340653
C280 53.7360533215397 16.0813140584817 12.2533057049111 3.76780934945011 0.953042196585442 76.3410255453267 19.5820505907916 0.977660419142925 62.2876086637628 15.9621313060839 12.3764307822146 3.74435023004061 0.94918907685502 77.2485291272751 18.2403537152104 0.966854864101477
C281 83.9143127000321 15.4146572675413 12.402108008492 3.8456651839237 0.95352687244518 88.7411454240424 14.2585402519413 0.959874770056108 84.8777056298921 15.4390582556671 12.4976077460102 3.79889728654586 0.949408465024957 84.4487474946966 16.6245978502084 0.955625293910751
C282 101.637801225955 14.1626519953444 13.4156785712987 3.55739524094495 0.934624713087535 75.0625921552462 23.9591014586166 1.00085272833297 96.1834128011047 14.6465588309539 13.0769430179705 3.60561268948125 0.942140200657783 77.0505767159025 18.7833980269712 0.970236818313221
C284 79.5427296872223 11.7480014652049 15.7388430414291 3.81959893466106 0.935932599751535 77.7728464236168 17.6920554718589 0.979497080287821 81.6007276752228 12.5621525637984 14.7842466000422 3.77609390009459 0.94130211693936 77.8261250869932 17.6667129976788 0.968567796738232
C285 90.9622293417098 16.6666810749963 14.0524754525925 3.91404030337103 0.903163316346777 92.4394770490527 37.465555523807 0.904873591462695 90.3634799647201 16.2525846551942 13.4152950320649 3.79929135478996 0.932705964531702 83.908275766601 21.1900666411323 0.931515122545672
C286 79.7476460333655 15.7479906008746 13.000175771992 3.62221502475704 0.949523653111847 77.337081560709 14.6546945964413 0.972199158889441 81.7052803177113 15.7005951520055 12.9070964894134 3.64090947705077 0.947504170614181 77.7503981926248 16.7448358789975 0.963087281064126
C287 84.2942818980248 12.0813168221771 12.2509599147949 3.83653784002753 0.942264102747296 85.7791963987263 21.4107249150247 0.945640982091258 85.0352551222374 12.8236886680972 12.4237619277148 3.77947379614664 0.943836939519215 82.6228810079217 18.7953799755712 0.948875000336076
C288 92.3660044341799 14.4146583405752 13.8376219725717 3.59703493332628 0.9485006180148 76.2043021756234 21.8770002153004 0.956176178538488 91.1766166105217 14.6544472465256 13.4780621821932 3.61950590880446 0.947006626045972 77.1516639340305 18.936899072943 0.952785462069223
