GenID WI20_DTP_BLUE WI20_DTS_BLUE WI20_KRN_BLUE WI20_HAP_BLUE WI20_HP_BLUE WI20_EW_BLUE WI20_EL_BLUE WI20_TPF_BLUE WI20_RAP_BLUE WI20_ES_BLUE WI20_CR_BLUE WI20_FL_BLUE WI20_TXT_BLUE WI20_RT_BLUE WI20_HD_BLUE WI20_PH_BLUE WI20_EH_BLUE WI20_DTP_BLUP WI20_DTS_BLUP WI20_KRN_BLUP WI20_HAP_BLUP WI20_HP_BLUP WI20_EW_BLUP WI20_EL_BLUP WI20_TPF_BLUP WI20_RAP_BLUP WI20_ES_BLUP WI20_CR_BLUP WI20_FL_BLUP WI20_TXT_BLUP WI20_RT_BLUP WI20_HD_BLUP WI20_PH_BLUP WI20_EH_BLUP
C115 54.5042372881356 58.4766949152542 16.3241525423729 4.43829787234043 0.946808510638298 4.2604255319149 20.4021276595745 3.95744680851064 3.98510638297872 3.50851063829787 3.01515151515151 3.49152542372881 2.96170212765957 2.46595744680851 81.4766949152542 184.088983050847 75.8898305084746 54.3835942308943 58.1677534330803 16.5075140398376 4.08249443593648 1.33844044592043 4.34658321645475 20.3760830457652 3.84593892229263 3.82607109021268 3.52249420119263 3.14882294274753 3.53708689743565 2.87887805875258 2.57944515461849 81.1677534330603 185.085495100872 74.8823187128813
C123 53.0042372881356 54.4766949152542 15.3241525423729 4.43829787234043 1.4468085106383 4.4604255319149 20.9021276595745 2.95744680851064 3.48510638297872 3.50851063829787 3.01515151515151 3.49152542372881 2.96170212765957 2.96595744680851 77.4766949152542 209.088983050847 103.389830508475 53.0308619628369 54.5870787518034 15.6705020375841 4.08249443593648 1.731549035013 4.46309020257079 20.7944765891628 2.99918075422964 3.55257590112191 3.52249420119263 3.14882294274753 3.53708689743565 2.87887805875258 2.89751364749375 77.5870787518113 205.081732466702 91.4843994572158
C124 53.0042372881356 55.4766949152542 17.8241525423729 3.93829787234043 2.4468085106383 4.5604255319149 23.4021276595745 2.95744680851064 3.98510638297872 4.50851063829787 3.51515151515151 3.99152542372881 3.96170212765957 3.96595744680851 78.4766949152542 184.088983050847 68.3898305084746 53.0308619628369 55.4822474221226 17.7630320432179 3.8522163957911 2.51776621319814 4.52134369562881 22.8864443061511 2.99918075422964 3.82607109021268 4.1765850137961 3.42876789719071 3.5890657393185 3.34918496686366 3.53365063324426 78.4822474221235 185.085495100872 70.354478509881
C125 55.0042372881356 56.4766949152542 16.3241525423729 4.93829787234043 2.9468085106383 4.8604255319149 22.9021276595745 2.45744680851064 2.98510638297872 3.00851063829787 3.51515151515151 2.99152542372881 2.46170212765957 2.46595744680851 79.4766949152542 204.088983050847 78.3898305084746 54.8345049869134 56.3774160924418 16.5075140398376 4.31277247608185 2.91087480229071 4.69610417480288 22.4680507627535 2.57580167019814 3.27908071203115 3.1954487948909 3.42876789719071 3.48510805555279 2.64372460469704 2.57944515461849 79.3774160924358 201.082484993536 76.3915987805481
C126 52.0042372881356 54.4766949152542 18.8241525423729 4.93829787234043 0.946808510638298 4.7604255319149 23.4021276595745 2.45744680851064 3.48510638297872 3.50851063829787 3.01515151515151 2.99152542372881 2.96170212765957 2.96595744680851 77.4766949152542 184.088983050847 65.8898305084746 52.1290404507986 54.5870787518034 18.6000440454714 4.31277247608185 1.33844044592043 4.63785068174485 22.8864443061511 2.57580167019814 3.55257590112191 3.52249420119263 3.14882294274753 3.48510805555279 2.87887805875258 2.89751364749375 77.5870787518113 185.085495100872 68.8451984422143
C127 50.5042372881356 52.4766949152542 17.8241525423729 2.43829787234042 2.4468085106383 4.3604255319149 21.9021276595745 2.45744680851064 2.98510638297872 2.50851063829787 3.51515151515151 3.49152542372881 2.46170212765957 2.96595744680851 75.4766949152542 189.088983050847 63.3898305084746 50.7763081827413 52.7967414111649 17.7630320432179 3.16138227535498 2.51776621319814 4.40483670951277 21.6312636759581 2.57580167019814 3.27908071203115 2.86840338858916 3.42876789719071 3.53708689743565 2.64372460469704 2.89751364749375 75.7967414111868 189.084742574038 67.3359183745475
C131 51.0042372881356 53.9766949152542 18.8241525423729 4.43829787234043 -0.0531914893617027 4.8604255319149 22.4021276595745 0.957446808510641 3.98510638297872 2.00851063829787 3.51515151515151 3.49152542372881 2.96170212765957 1.46595744680851 76.9766949152542 181.588983050847 63.3898305084746 51.2272189387604 54.1394944166438 18.6000440454714 4.08249443593648 0.552223267735288 4.69610417480288 22.0496572193558 1.30566441810366 3.82607109021268 2.54135798228743 3.42876789719071 3.53708689743565 2.87887805875258 1.94330816886798 77.1394944166552 183.085871364289 67.3359183745475
C135 55.0042372881356 56.9766949152542 18.3241525423729 2.93829787234042 0.946808510638297 4.4604255319149 20.9021276595745 2.45744680851064 2.98510638297872 3.50851063829787 3.51515151515151 2.99152542372881 2.96170212765957 2.96595744680851 79.9766949152542 176.588983050847 60.8898305084746 54.8345049869134 56.8250004276014 18.1815380443446 3.39166031550035 1.33844044592043 4.46309020257079 20.7944765891628 2.57580167019814 3.27908071203115 3.52249420119263 3.42876789719071 3.48510805555279 2.87887805875258 2.89751364749375 79.8250004275919 179.086623891123 65.8266383068807
C141 53.5042372881356 55.9766949152542 17.3241525423729 3.93829787234043 1.9468085106383 4.5604255319149 20.9021276595745 3.45744680851064 3.98510638297872 4.00851063829787 3.51515151515151 3.49152542372881 2.96170212765957 2.96595744680851 78.9766949152542 196.588983050847 45.8898305084746 53.481772718856 55.9298317572822 17.3445260420911 3.8522163957911 2.12465762410557 4.52134369562881 20.7944765891628 3.42255983826113 3.82607109021268 3.84953960749437 3.42876789719071 3.53708689743565 2.87887805875258 2.89751364749375 78.9298317572797 195.083613783787 56.7709579008801
C143 54.5042372881356 56.4766949152542 15.3241525423729 2.43829787234042 1.4468085106383 4.4604255319149 20.9021276595745 2.95744680851064 3.98510638297872 4.00851063829787 3.51515151515151 2.99152542372881 2.96170212765957 2.96595744680851 79.4766949152542 199.088983050847 95.8898305084746 54.3835942308943 56.3774160924418 15.6705020375841 3.16138227535498 1.731549035013 4.46309020257079 20.7944765891628 2.99918075422964 3.82607109021268 3.84953960749437 3.42876789719071 3.48510805555279 2.87887805875258 2.89751364749375 79.3774160924358 197.08323752037 86.9565592542155
C145 54.0042372881356 55.9766949152542 15.8241525423729 4.43829787234043 1.4468085106383 4.4104255319149 20.9021276595745 1.45744680851064 3.48510638297872 2.00851063829787 3.01515151515151 3.49152542372881 1.96170212765957 1.96595744680851 78.9766949152542 191.588983050847 83.3898305084746 53.9326834748752 55.9298317572822 16.0890080387108 4.08249443593648 1.731549035013 4.43396345604178 20.7944765891628 1.72904350213515 3.55257590112191 2.54135798228743 3.14882294274753 3.53708689743565 2.4085711506415 2.26137666174324 78.9298317572797 191.084366310621 79.4101589158816
C146 54.5042372881356 55.9766949152542 16.3241525423729 4.93829787234043 2.4468085106383 4.6604255319149 22.4021276595745 2.45744680851064 3.48510638297872 3.50851063829787 3.51515151515151 3.49152542372881 2.46170212765957 2.46595744680851 78.9766949152542 199.088983050847 95.8898305084746 54.3835942308943 55.9298317572822 16.5075140398376 4.31277247608185 2.51776621319814 4.57959718868683 22.0496572193558 2.57580167019814 3.55257590112191 3.52249420119263 3.42876789719071 3.53708689743565 2.64372460469704 2.57944515461849 78.9298317572797 197.08323752037 86.9565592542155
C148 51.5042372881356 53.4766949152542 17.8241525423729 3.93829787234043 0.946808510638298 4.3604255319149 21.4021276595745 2.45744680851064 3.98510638297872 3.50851063829787 4.01515151515151 3.99152542372881 1.96170212765957 1.96595744680851 76.4766949152542 181.588983050847 70.8898305084746 51.6781296947795 53.6919100814842 17.7630320432179 3.8522163957911 1.33844044592043 4.40483670951277 21.2128701325605 2.57580167019814 3.82607109021268 3.52249420119263 3.70871285163389 3.5890657393185 2.4085711506415 2.26137666174324 76.6919100814991 183.085871364289 71.8637585775478
C150 53.5042372881356 55.4766949152542 18.8241525423729 3.93829787234043 1.9468085106383 4.4604255319149 20.4021276595745 0.957446808510641 3.48510638297872 2.50851063829787 3.01515151515151 3.49152542372881 3.46170212765957 2.96595744680851 78.4766949152542 186.588983050847 75.8898305084746 53.481772718856 55.4822474221226 18.6000440454714 3.8522163957911 2.12465762410557 4.46309020257079 20.3760830457652 1.30566441810366 3.55257590112191 2.86840338858916 3.14882294274753 3.53708689743565 3.11403151280812 2.89751364749375 78.4822474221235 187.085118837455 74.8823187128813
C151 54.0042372881356 55.9766949152542 17.3241525423729 3.93829787234043 2.4468085106383 4.5604255319149 20.4021276595745 2.95744680851064 3.98510638297872 4.00851063829787 2.51515151515152 3.49152542372881 2.96170212765957 2.96595744680851 78.9766949152542 186.588983050847 93.3898305084746 53.9326834748752 55.9298317572822 17.3445260420911 3.8522163957911 2.51776621319814 4.52134369562881 20.3760830457652 2.99918075422964 3.82607109021268 3.84953960749437 2.86887798830435 3.53708689743565 2.87887805875258 2.89751364749375 78.9298317572797 187.085118837455 85.4472791865487
C152 51.5042372881356 52.9766949152542 19.8241525423729 2.93829787234043 0.446808510638297 4.2604255319149 20.4021276595745 0.957446808510641 2.48510638297872 3.00851063829787 4.01515151515152 3.49152542372881 2.46170212765957 0.965957446808511 75.9766949152542 176.588983050847 70.8898305084746 51.6781296947795 53.2443257463245 19.4370560477249 3.39166031550035 0.945331856827859 4.34658321645475 20.3760830457652 1.30566441810366 3.00558552294038 3.1954487948909 3.70871285163389 3.53708689743565 2.64372460469704 1.62523967599273 76.2443257463429 179.086623891123 71.8637585775478
C157 55.0042372881356 56.9766949152542 15.3241525423729 4.93829787234043 0.446808510638297 4.3604255319149 21.9021276595745 3.45744680851064 3.98510638297872 4.00851063829787 4.51515151515151 3.99152542372881 1.96170212765957 1.96595744680851 79.9766949152542 189.088983050847 78.3898305084746 54.8345049869134 56.8250004276014 15.6705020375841 4.31277247608185 0.945331856827859 4.40483670951277 21.6312636759581 3.42255983826113 3.82607109021268 3.84953960749437 3.98865780607707 3.5890657393185 2.4085711506415 2.26137666174324 79.8250004275919 189.084742574038 76.3915987805481
C158 54.5042372881356 56.4766949152542 17.8241525423729 2.43829787234042 0.946808510638298 4.1604255319149 20.4021276595745 2.45744680851064 2.98510638297872 4.00851063829787 3.01515151515151 2.49152542372881 1.96170212765957 1.96595744680851 79.4766949152542 171.588983050847 75.8898305084746 54.3835942308943 56.3774160924418 17.7630320432179 3.16138227535498 1.33844044592043 4.28832972339673 20.3760830457652 2.57580167019814 3.27908071203115 3.84953960749437 3.14882294274753 3.43312921366994 2.4085711506415 2.26137666174324 79.3774160924358 175.087376417957 74.8823187128813
C163 56.5042372881356 56.4766949152542 15.8241525423729 3.43829787234043 1.9468085106383 3.8604255319149 22.4021276595745 3.45744680851064 3.98510638297872 4.00851063829787 3.01515151515151 3.49152542372881 2.96170212765957 2.96595744680851 79.4766949152542 189.088983050847 70.8898305084746 56.1872372549708 56.3774160924418 16.0890080387108 3.62193835564573 2.12465762410557 4.11356924422267 22.0496572193558 3.42255983826113 3.82607109021268 3.84953960749437 3.14882294274753 3.53708689743565 2.87887805875258 2.89751364749375 79.3774160924358 189.084742574038 71.8637585775478
C165 53.5042372881356 54.9766949152542 18.3241525423729 3.43829787234043 3.4468085106383 4.4604255319149 17.4021276595745 4.45744680851064 3.98510638297872 4.50851063829787 4.01515151515151 3.99152542372881 3.46170212765957 3.46595744680851 77.9766949152542 179.088983050847 73.3898305084746 53.481772718856 55.034663086963 18.1815380443446 3.62193835564573 3.30398339138328 4.46309020257079 17.8657217853792 4.26931800632413 3.82607109021268 4.1765850137961 3.70871285163389 3.5890657393185 3.11403151280812 3.215582140369 78.0346630869674 181.086247627706 73.3730386452146
C166 54.0042372881356 56.4766949152542 17.8241525423729 2.93829787234043 2.4468085106383 4.1604255319149 17.9021276595745 3.95744680851064 3.98510638297872 4.00851063829787 4.01515151515152 3.99152542372881 2.96170212765957 3.46595744680851 79.4766949152542 196.588983050847 55.8898305084746 53.9326834748752 56.3774160924418 17.7630320432179 3.39166031550035 2.51776621319814 4.28832972339673 18.2841153287769 3.84593892229263 3.82607109021268 3.84953960749437 3.70871285163389 3.5890657393185 2.87887805875258 3.215582140369 79.3774160924358 195.083613783787 62.8080781715472
C168 55.0042372881356 56.9766949152542 15.3241525423729 3.43829787234043 3.4468085106383 4.0604255319149 18.9021276595745 3.95744680851064 3.98510638297872 2.50851063829787 4.01515151515152 3.49152542372881 2.46170212765957 1.46595744680851 79.9766949152542 194.088983050847 73.3898305084746 54.8345049869134 56.8250004276014 15.6705020375841 3.62193835564573 3.30398339138328 4.23007623033871 19.1209024155722 3.84593892229263 3.82607109021268 2.86840338858916 3.70871285163389 3.53708689743565 2.64372460469704 1.94330816886798 79.8250004275919 193.083990047204 73.3730386452146
C171 54.0042372881356 55.4766949152542 15.3241525423729 4.43829787234043 2.9468085106383 4.5604255319149 20.9021276595745 2.95744680851064 2.98510638297872 3.50851063829787 3.01515151515151 3.49152542372881 2.46170212765957 2.96595744680851 78.4766949152542 201.588983050847 83.3898305084746 53.9326834748752 55.4822474221226 15.6705020375841 4.08249443593648 2.91087480229071 4.52134369562881 20.7944765891628 2.99918075422964 3.27908071203115 3.52249420119263 3.14882294274753 3.53708689743565 2.64372460469704 2.89751364749375 78.4822474221235 199.082861256953 79.4101589158816
C172 52.0042372881356 54.4766949152542 18.3241525423729 4.93829787234043 2.9468085106383 4.2604255319149 20.4021276595745 2.95744680851064 3.48510638297872 3.50851063829787 3.51515151515151 3.49152542372881 3.46170212765957 2.96595744680851 77.4766949152542 189.088983050847 70.8898305084746 52.1290404507986 54.5870787518034 18.1815380443446 4.31277247608185 2.91087480229071 4.34658321645475 20.3760830457652 2.99918075422964 3.55257590112191 3.52249420119263 3.42876789719071 3.53708689743565 3.11403151280812 2.89751364749375 77.5870787518113 189.084742574038 71.8637585775478
C173 53.0042372881356 54.9766949152542 16.8241525423729 3.93829787234043 3.4468085106383 4.3604255319149 18.4021276595745 3.95744680851064 3.48510638297872 3.50851063829787 4.01515151515152 3.49152542372881 2.96170212765957 3.46595744680851 77.9766949152542 189.088983050847 63.3898305084746 53.0308619628369 55.034663086963 16.9260200409644 3.8522163957911 3.30398339138328 4.40483670951277 18.7025088721745 3.84593892229263 3.55257590112191 3.52249420119263 3.70871285163389 3.53708689743565 2.87887805875258 3.215582140369 78.0346630869674 189.084742574038 67.3359183745475
C174 53.0042372881356 55.4766949152542 17.3241525423729 3.43829787234043 0.946808510638298 4.3604255319149 21.4021276595745 1.45744680851064 3.48510638297872 4.00851063829787 3.51515151515151 3.49152542372881 1.46170212765958 1.96595744680851 78.4766949152542 209.088983050847 80.8898305084746 53.0308619628369 55.4822474221226 17.3445260420911 3.62193835564573 1.33844044592043 4.40483670951277 21.2128701325605 1.72904350213515 3.55257590112191 3.84953960749437 3.42876789719071 3.53708689743565 2.17341769658597 2.26137666174324 78.4822474221235 205.081732466702 77.9008788482149
C175 53.0042372881356 54.9766949152542 16.8241525423729 3.93829787234043 3.4468085106383 4.1604255319149 17.9021276595745 2.45744680851064 3.48510638297872 3.50851063829787 3.01515151515151 3.99152542372881 2.96170212765957 2.96595744680851 77.9766949152542 179.088983050847 58.3898305084746 53.0308619628369 55.034663086963 16.9260200409644 3.8522163957911 3.30398339138328 4.28832972339673 18.2841153287769 2.57580167019814 3.55257590112191 3.52249420119263 3.14882294274753 3.5890657393185 2.87887805875258 2.89751364749375 78.0346630869674 181.086247627706 64.317358239214
C176 52.5042372881356 54.9766949152542 19.3241525423729 3.93829787234043 2.9468085106383 4.8604255319149 17.9021276595745 4.95744680851064 3.48510638297872 3.50851063829787 4.01515151515151 3.99152542372881 3.46170212765957 2.96595744680851 77.9766949152542 176.588983050847 63.3898305084746 52.5799512068178 55.034663086963 19.0185500465982 3.8522163957911 2.91087480229071 4.69610417480288 18.2841153287769 4.69269709035562 3.55257590112191 3.52249420119263 3.70871285163389 3.5890657393185 3.11403151280812 2.89751364749375 78.0346630869674 179.086623891123 67.3359183745475
C183 56.0042372881356 57.4766949152542 14.8241525423729 4.93829787234043 2.4468085106383 3.8604255319149 19.4021276595745 3.45744680851064 3.48510638297872 5.00851063829787 4.01515151515151 3.49152542372881 2.96170212765957 2.96595744680851 80.4766949152542 199.088983050847 78.3898305084746 55.7363264989517 57.272584762761 15.2519960364573 4.31277247608185 2.51776621319814 4.11356924422267 19.5392959589698 3.42255983826113 3.55257590112191 4.50363042009784 3.70871285163389 3.53708689743565 2.87887805875258 2.89751364749375 80.272584762748 197.08323752037 76.3915987805481
C184 52.0042372881356 54.4766949152542 16.8241525423729 3.93829787234043 2.4468085106383 4.2604255319149 18.9021276595745 4.95744680851064 4.48510638297872 4.50851063829787 5.01515151515151 3.99152542372881 4.46170212765957 4 77.4766949152542 184.088983050847 75.8898305084746 52.1290404507986 54.5870787518034 16.9260200409644 3.8522163957911 2.51776621319814 4.34658321645475 19.1209024155722 4.69269709035562 4.09956627930344 4.1765850137961 4.26860276052026 3.5890657393185 3.58433842091919 3.34659418349653 77.5870787518113 185.085495100872 74.8823187128813
C186 55.5042372881356 57.9766949152542 15.8241525423729 4.43829787234043 3.4468085106383 4.1604255319149 18.9021276595745 4.95744680851064 3.98510638297872 4.00851063829787 4.01515151515151 3.99152542372881 1.96170212765957 1.96595744680851 80.9766949152542 189.088983050847 73.3898305084746 55.2854157429325 57.7201690979207 16.0890080387108 4.08249443593648 3.30398339138328 4.28832972339673 19.1209024155722 4.69269709035562 3.82607109021268 3.84953960749437 3.70871285163389 3.5890657393185 2.4085711506415 2.26137666174324 80.7201690979041 189.084742574038 73.3730386452146
C189 54.5042372881356 56.4766949152542 21.8241525423729 3.43829787234043 3.4468085106383 4.5604255319149 17.4021276595745 4.95744680851064 4.48510638297872 5.00851063829787 3.01515151515151 3.99152542372881 3.46170212765957 3.46595744680851 79.4766949152542 181.588983050847 68.3898305084746 54.3835942308943 56.3774160924418 21.111080052232 3.62193835564573 3.30398339138328 4.52134369562881 17.8657217853792 4.69269709035562 4.09956627930344 4.50363042009784 3.14882294274753 3.5890657393185 3.11403151280812 3.215582140369 79.3774160924358 183.085871364289 70.354478509881
C192 54.0042372881356 56.4766949152542 21.8241525423729 3.43829787234043 3.9468085106383 4.7604255319149 16.9021276595745 4.95744680851064 3.48510638297872 3.50851063829787 5.01515151515151 3.99152542372881 3.46170212765957 2.96595744680851 79.4766949152542 166.588983050847 65.8898305084746 53.9326834748752 56.3774160924418 21.111080052232 3.62193835564573 3.69709198047585 4.63785068174485 17.4473282419815 4.69269709035562 3.55257590112191 3.52249420119263 4.26860276052026 3.5890657393185 3.11403151280812 2.89751364749375 79.3774160924358 171.088128944791 68.8451984422143
C193 52.0042372881356 54.9766949152542 19.3241525423729 4.93829787234043 3.4468085106383 4.5104255319149 18.4021276595745 4.95744680851064 3.48510638297872 4.50851063829787 5.01515151515151 3.99152542372881 2.96170212765957 3.96595744680851 77.9766949152542 184.088983050847 63.3898305084746 52.1290404507986 55.034663086963 19.0185500465982 4.31277247608185 3.30398339138328 4.4922169490998 18.7025088721745 4.69269709035562 3.55257590112191 4.1765850137961 4.26860276052026 3.5890657393185 2.87887805875258 3.53365063324426 78.0346630869674 185.085495100872 67.3359183745475
C195 52.5042372881356 54.4766949152542 15.8241525423729 2.87659574468085 0.893617021276596 4.7208510638298 18.8042553191489 4.91489361702128 2.97021276595745 3.01702127659574 3.03030303030303 3.99152542372881 2.96170212765957 2.46595744680851 77.4766949152542 176.588983050847 80.8898305084746 52.5799512068178 54.5870787518034 16.0890080387108 3.50883349563565 1.55766227670679 4.57121225523883 19.2078766736506 4.46706249958307 3.3841415883838 3.29043385203271 3.20668273025217 3.5890657393185 2.87887805875258 2.57944515461849 77.5870787518113 179.086623891123 77.9008788482149
C196 53.5042372881356 55.4766949152542 17.8241525423729 4.93829787234043 2.9468085106383 4.4604255319149 18.9021276595745 3.45744680851064 3.98510638297872 3.50851063829787 4.01515151515151 3.99152542372881 2.46170212765957 3.46595744680851 78.4766949152542 186.588983050847 70.8898305084746 53.481772718856 55.4822474221226 17.7630320432179 4.31277247608185 2.91087480229071 4.46309020257079 19.1209024155722 3.42255983826113 3.82607109021268 3.52249420119263 3.70871285163389 3.5890657393185 2.64372460469704 3.215582140369 78.4822474221235 187.085118837455 71.8637585775478
C198 52.5042372881356 54.4766949152542 14.8241525423729 3.93829787234043 0.946808510638298 4.1604255319149 19.4021276595745 3.45744680851064 3.98510638297872 4.00851063829787 3.01515151515151 3.49152542372881 2.46170212765957 2.46595744680851 77.4766949152542 181.588983050847 83.3898305084746 52.5799512068178 54.5870787518034 15.2519960364573 3.8522163957911 1.33844044592043 4.28832972339673 19.5392959589698 3.42255983826113 3.82607109021268 3.84953960749437 3.14882294274753 3.53708689743565 2.64372460469704 2.57944515461849 77.5870787518113 183.085871364289 79.4101589158816
C201 53.5042372881356 56.4766949152542 16.3241525423729 4.93829787234043 2.9468085106383 4.5604255319149 18.9021276595745 2.45744680851064 3.98510638297872 2.50851063829787 3.51515151515151 4.49152542372881 2.46170212765957 2.46595744680851 79.4766949152542 186.588983050847 75.8898305084746 53.481772718856 56.3774160924418 16.5075140398376 4.31277247608185 2.91087480229071 4.52134369562881 19.1209024155722 2.57580167019814 3.82607109021268 2.86840338858916 3.42876789719071 3.64104458120135 2.64372460469704 2.57944515461849 79.3774160924358 187.085118837455 74.8823187128813
C202 53.0042372881356 54.9766949152542 17.8241525423729 3.93829787234043 2.9468085106383 4.4604255319149 19.9021276595745 4.95744680851064 4.48510638297872 4.50851063829787 3.51515151515151 3.99152542372881 2.96170212765957 3.96595744680851 77.9766949152542 171.588983050847 53.3898305084746 53.0308619628369 55.034663086963 17.7630320432179 3.8522163957911 2.91087480229071 4.46309020257079 19.9576895023675 4.69269709035562 4.09956627930344 4.1765850137961 3.42876789719071 3.5890657393185 2.87887805875258 3.53365063324426 78.0346630869674 175.087376417957 61.2987981038804
C203 52.0042372881356 52.9766949152542 15.8241525423729 3.43829787234043 3.9468085106383 4.5604255319149 19.9021276595745 4.95744680851064 3.98510638297872 4.50851063829787 3.51515151515151 3.99152542372881 2.96170212765957 3.96595744680851 75.9766949152542 166.588983050847 60.8898305084746 52.1290404507986 53.2443257463245 16.0890080387108 3.62193835564573 3.69709198047585 4.52134369562881 19.9576895023675 4.69269709035562 3.82607109021268 4.1765850137961 3.42876789719071 3.5890657393185 2.87887805875258 3.53365063324426 76.2443257463429 171.088128944791 65.8266383068807
C204 53.5042372881356 54.4766949152542 18.3241525423729 3.43829787234043 0.446808510638298 4.7104255319149 21.9021276595745 0.957446808510643 3.98510638297872 2.50851063829787 4.01515151515151 3.99152542372881 1.96170212765957 1.46595744680851 77.4766949152542 181.588983050847 78.3898305084746 53.481772718856 54.5870787518034 18.1815380443446 3.62193835564573 0.945331856827859 4.60872393521584 21.6312636759581 1.30566441810366 3.82607109021268 2.86840338858916 3.70871285163389 3.5890657393185 2.4085711506415 1.94330816886798 77.5870787518113 183.085871364289 76.3915987805481
C206 53.5042372881356 54.9766949152542 15.8241525423729 3.43829787234043 1.9468085106383 4.5604255319149 17.9021276595745 2.45744680851064 3.48510638297872 3.50851063829787 3.01515151515151 3.49152542372881 2.46170212765957 2.46595744680851 77.9766949152542 184.088983050847 85.8898305084746 53.481772718856 55.034663086963 16.0890080387108 3.62193835564573 2.12465762410557 4.52134369562881 18.2841153287769 2.57580167019814 3.55257590112191 3.52249420119263 3.14882294274753 3.53708689743565 2.64372460469704 2.57944515461849 78.0346630869674 185.085495100872 80.9194389835484
C207 49.5042372881356 51.9766949152542 18.3241525423729 0.938297872340424 3.4468085106383 4.5604255319149 18.4021276595745 2.45744680851064 3.98510638297872 2.50851063829787 4.01515151515151 3.99152542372881 2.96170212765957 2.96595744680851 74.9766949152542 161.588983050847 55.8898305084746 49.874486670703 52.3491570760053 18.1815380443446 2.47054815491886 3.30398339138328 4.52134369562881 18.7025088721745 2.57580167019814 3.82607109021268 2.86840338858916 3.70871285163389 3.5890657393185 2.87887805875258 2.89751364749375 75.3491570760307 167.088881471625 62.8080781715472
C214 55.0042372881356 56.9766949152542 17.3241525423729 2.43829787234043 0.946808510638298 4.0104255319149 19.4021276595745 3.95744680851064 3.98510638297872 4.00851063829787 3.01515151515151 3.49152542372881 2.96170212765957 3.46595744680851 79.9766949152542 186.588983050847 65.8898305084746 54.8345049869134 56.8250004276014 17.3445260420911 3.16138227535498 1.33844044592043 4.2009494838097 19.5392959589698 3.84593892229263 3.82607109021268 3.84953960749437 3.14882294274753 3.53708689743565 2.87887805875258 3.215582140369 79.8250004275919 187.085118837455 68.8451984422143
C215 56.0042372881356 59.4766949152542 17.3241525423729 2.93829787234043 3.4468085106383 4.5104255319149 19.4021276595745 4.45744680851064 3.98510638297872 4.00851063829787 3.01515151515151 3.49152542372881 2.96170212765957 2.96595744680851 82.4766949152542 226.588983050847 90.8898305084746 55.7363264989517 59.0629221033995 17.3445260420911 3.39166031550035 3.30398339138328 4.4922169490998 19.5392959589698 4.26931800632413 3.82607109021268 3.84953960749437 3.31737340415562 3.53708689743565 2.87887805875258 2.89751364749375 82.0629221033725 219.079098622783 83.9379991188819
C217 57.0042372881356 57.9766949152542 14.3241525423729 2.43829787234043 1.9468085106383 4.2604255319149 19.9021276595745 3.95744680851064 3.48510638297872 4.00851063829787 3.01515151515151 2.99152542372881 3.96170212765957 2.96595744680851 80.9766949152542 194.088983050847 93.3898305084746 56.6381480109899 57.7201690979207 14.8334900353305 3.16138227535498 2.12465762410557 4.34658321645475 19.9576895023675 3.84593892229263 3.55257590112191 3.84953960749437 3.14882294274753 3.48510805555279 3.34918496686366 2.89751364749375 80.7201690979041 193.083990047204 85.4472791865487
C218 57.5042372881356 59.9766949152542 18.8241525423729 2.43829787234043 3.9468085106383 4.9604255319149 22.9021276595745 1.45744680851064 3.98510638297872 3.50851063829787 3.01515151515151 2.99152542372881 2.96170212765957 2.46595744680851 82.9766949152542 254.088983050847 108.389830508475 57.0890587670091 59.5105064385591 18.6000440454714 3.16138227535498 3.69709198047585 4.7543576678609 22.4680507627535 1.72904350213515 3.82607109021268 3.52249420119263 3.31737340415562 3.48510805555279 2.87887805875258 2.57944515461849 82.5105064385286 241.074959725195 94.5029595925493
C219 54.0042372881356 56.4766949152542 18.8241525423729 3.93829787234043 2.4468085106383 4.4604255319149 22.4021276595745 2.95744680851064 3.98510638297872 4.00851063829787 3.51515151515151 3.49152542372881 3.46170212765957 3.46595744680851 79.4766949152542 211.588983050847 73.3898305084746 53.9326834748752 56.3774160924418 18.6000440454714 3.8522163957911 2.51776621319814 4.46309020257079 22.0496572193558 2.99918075422964 3.82607109021268 3.84953960749437 3.42876789719071 3.53708689743565 3.11403151280812 3.215582140369 79.3774160924358 207.081356203285 73.3730386452146
C220 55.5042372881356 57.4766949152542 14.8241525423729 3.93829787234043 2.9468085106383 4.5604255319149 20.4021276595745 1.95744680851064 3.98510638297872 3.50851063829787 3.01515151515151 2.99152542372881 2.46170212765957 2.46595744680851 80.4766949152542 214.088983050847 90.8898305084746 55.2854157429325 57.272584762761 15.2519960364573 3.8522163957911 2.91087480229071 4.52134369562881 20.3760830457652 2.15242258616665 3.82607109021268 3.52249420119263 3.31737340415562 3.48510805555279 2.64372460469704 2.57944515461849 80.272584762748 209.080979939868 83.9379991188819
