GenID BG20_STAND_BLUE BG20_DTP_BLUE BG20_HP_BLUE BG20_EW_BLUE BG20_EL_BLUE BG20_TPF_BLUE BG20_PH_BLUE BG20_EH_BLUE BG20_STAND_BLUP BG20_DTP_BLUP BG20_HP_BLUP BG20_EW_BLUP BG20_EL_BLUP BG20_TPF_BLUP BG20_PH_BLUP BG20_EH_BLUP
C225 84.2092320553536 59.999999590249 1.03231156117058 4.95266940310428 17.6021287156364 4.18436452604033 135.984442340549 59.6506885162687 83.2836318000096 59.1787046312844 1.1940412534547 4.7544559313281 17.9138831580135 3.94595571422891 138.250507340721 61.1820284762748
C230 92.4806027613194 59.999999590251 1.00509467352775 4.76723199478059 19.7885839584419 1.72878688727916 157.482979249125 65.3065633105849 90.7190279179088 59.5501186895047 1.17022437462741 4.68073846589493 19.8382596058873 1.85440727664178 156.379432026143 65.4758487841732
C234 88.7638359810163 59.999999590249 2.700406768713 4.9073295308212 18.4429476220287 0.93502282639945 146.384691375185 68.506955003154 87.5809712110846 59.1787046312844 2.55171337176509 4.74159078789127 18.6540280504424 1.23924978644855 147.160732462339 68.5323823465615
C237 62.9172648972495 59.999999590249 2.01462768529981 5.04762626571815 21.9972583291837 2.01470710323901 153.43054741083 78.7814432216119 64.9110667563704 59.1787046312844 1.95106072361323 4.76062201031799 21.6432637165274 2.24674493902915 152.781542582667 76.3971709806991
C238 95.2092320553536 59.999999590249 2.86564489450392 5.36933606977094 23.4354620489697 0.851031192706993 170.984442340549 92.1506885162687 92.871396321982 59.1787046312844 2.67794038459455 5.00033575972324 23.094894700836 1.23781465280541 168.279859000725 88.4442495982212
C240 74.2092320553536 59.999999590249 2.02145762856781 4.8983719650258 20.660177431178 1.05711970975307 145.984442340549 59.6506885162687 74.5674822345801 59.1787046312844 1.9694462821457 4.66661689237812 20.5781412957174 1.63370179157171 146.830322100722 61.1820284762748
C241 82.4715860012316 59.6097578569768 1.83514005707847 4.25455073222826 23.8735700098522 0.984873302520145 125.068681275424 46.4277279288079 81.9702708430533 59.4181688937284 1.82520695094432 4.39444885157314 23.4649677137429 1.34853022057873 129.403795802189 50.1811533874298
C242 90.2063815835956 59.304877767521 2.28077091161314 4.2910161721118 21.6637954905438 1.27783612036308 115.128155018239 50.1990348522046 88.7838526429476 59.2879488098823 2.1158189623603 4.46463471089663 21.376983417583 1.7282641370609 120.437846457019 53.3230224215402
C243 94.6340316775526 57.8048780114215 1.83358449435133 4.47053235074317 23.9496388343857 1.12358895032967 142.02883528477 70.5810515290428 92.4543422463971 58.3537375007354 1.82510614415666 4.5139921441557 23.5389818612164 1.40454187402095 142.695658936467 69.146449553396
C244 98.4715860012316 57.8048796797044 1.33514005707847 4.50455073222826 21.2902366765188 1.65153996918681 100.068681275424 51.4277279288079 95.9161101477404 58.353737826325 1.42050718790618 4.54197674861023 21.1705197447786 1.89015843286343 107.954258902186 54.3753412523447
C246 86.2887587574355 57.8048797675058 1.84978767259574 5.10109002639882 21.7018486395419 1.30081611264326 125.227986866932 50.7102580968872 84.9657733002322 58.3537379557337 1.84784773220387 4.86248812074804 21.5405917301184 1.60328815776774 129.248358720837 53.8127768100744
C247 72.9172648972495 59.999999590249 2.69556325620325 5.44396322011712 20.2706691646392 2.66315822278329 150.93054741083 66.2814432216119 73.6272163217998 59.1787046312844 2.53209553623078 5.06660412294233 20.2823456886425 2.68508312682418 150.636588892667 65.911701318412
C251 81.2887587574355 59.999999590249 2.68312100592907 4.80942335973215 18.8685153062086 0.800816112643257 147.727986866932 70.7102580968872 80.6076985175174 59.1787046312844 2.52234733726744 4.69037224087144 19.0241004093189 1.19706699855421 148.55294193084 70.5895282697337
C252 82.2092320553536 59.999999590249 1.86564489450391 4.53600273643761 22.1854620489697 1.01769785937366 135.984442340549 59.6506885162687 81.5404018869237 59.1787046312844 1.86854085851827 4.50857610293296 21.9846779416598 1.37322170587659 138.250507340721 61.1820284762748
C254 83.2361130922179 59.999999590249 2.97374374612898 4.8345913319526 21.2070040212199 1.97499892639908 129.946615471941 65.0815150315608 82.7040591048392 59.1787046312844 2.73530153613148 4.71374077490319 21.0965052816696 2.13181015138211 132.290126279137 64.7984459092557
C256 84.8433626830982 59.999999590249 3.01788288013815 5.09741682078241 20.7926675459342 1.55147441300238 153.128235901567 59.5665245837724 84.0334229720495 59.1787046312844 2.80082008747613 4.87421096015073 20.7264331597004 1.74013034448205 153.173259672458 61.1631306803611
C258 56.1088260794528 59.999999590249 2.6556851838014 4.75769923955977 16.8694864223598 4.66218577679693 159.423424622982 79.6677666556204 59.0209672664524 59.1787046312844 2.48790989531173 4.69273601410762 17.2477537158837 4.30635526723313 158.349412435878 77.5619047482735
C259 78.2859082856775 59.999999590249 1.81277764745174 4.58907879660849 20.3703243358914 2.74450765128159 154.371699544622 63.758604432823 78.2633847515689 59.1787046312844 1.80008350240765 4.59716203801484 20.356360773873 2.74269370222376 154.334771637141 64.8276161474565
C263 76.2859082856775 59.999999590249 2.31277764745174 4.42241212994182 21.4536576692248 0.744507651281594 166.871699544622 78.758604432823 76.520154838483 59.1787046312844 2.20478326544579 4.49881010665678 21.3185486318258 1.11780906536965 165.059540087143 77.410179742201
C264 85.2092320553536 59.999999590249 2.36564489450392 4.86933606977094 20.768795382303 1.01769785937366 170.984442340549 89.6506885162687 84.1552467565525 59.1787046312844 2.27324062155641 4.70527996564907 20.72643228126 1.37322170587659 168.279859000725 86.3471556657638
C265 94.2887587574355 59.999999590249 1.18312100592907 4.72609002639882 21.4518486395419 3.30081611264326 170.227986866932 70.7102580968872 91.9386929525757 59.1787046312844 1.30824804815302 4.64119627519242 21.3185483782831 3.22817279462184 167.857525140843 70.5895282697337
C266 84.0826841759847 59.999999590249 2.64525392530539 4.54795764265669 18.1292824786094 4.74686353001524 162.900759436296 79.807026813103 83.5835896459797 59.1787046312844 2.48511952964037 4.53625533688922 18.3579708842932 4.34196724392821 160.988575198815 77.9045965996923
C267 75.9967915993314 59.999999590249 1.01303936762841 4.88405051007833 25.4537224218781 2.44627647605289 165.174091937213 77.3410128022303 76.1809727785654 59.1787046312844 1.16240319978925 4.75664060409053 24.8712421187001 2.5089284195018 163.083977172786 75.3192011118709
C268 84.4332059164826 60.6097548326116 1.14382538442964 4.1766308482731 20.6217969055504 2.49620522965612 160.00051040166 65.9507603262177 83.2846811519349 59.8703981853995 1.26234733234269 4.30324065193091 20.5784040163344 2.58024042035979 158.513211147197 66.3600548644907
C269 78.2092320553536 59.999999590249 2.36564489450392 4.61933606977094 16.3521287156364 4.18436452604033 140.984442340549 64.6506885162687 78.0539420607519 59.1787046312844 2.27324062155641 4.55775206861199 16.8036663988373 3.94595571422891 142.540414720722 65.3762163411896
C272 58.4820251106817 59.999999590249 1.79828375838217 4.15122502302041 19.2834076770165 4.41301590779526 183.701587054021 85.1638637346909 61.3199693005398 59.1787046312844 1.80195335613082 4.33277684110881 19.3941728498747 4.07540222006971 179.594722776275 83.0168725057119
C275 87.0394795081024 59.999999590249 1.00338899106858 4.99289638052767 19.7890842203926 3.88664933618271 162.458123410966 73.4717838856403 86.2655365649652 59.1787046312844 1.18389088904673 4.80652962596081 19.8382596863138 3.61446707461271 161.273581291589 73.0611052412443
C282 83.8433626830982 59.999999590249 2.01788288013815 4.93075015411575 19.6260008792676 1.71814107966905 150.628235901567 69.5665245837724 83.1618080155065 59.1787046312844 1.99142056139985 4.77585902879267 19.690230851136 1.87553739755323 151.028305982457 69.5515064101907
C288 87.6340316775526 59.999999590249 1.500251161018 4.97053235074317 20.6163055010523 2.79025561699633 152.02883528477 68.0810515290428 86.3530375505965 59.1787046312844 1.55530630213123 4.80904793822987 20.5784038367464 2.7586124047327 151.275473696469 67.0493556209385
C289 46.9967915993315 56.6097578569768 2.34637270096174 4.46738384341166 18.1203890885447 4.11294314271956 127.674091937213 59.8410128022303 50.9041390388199 58.0614785331768 2.24160256789095 4.51076077569539 18.3579704648661 3.86299895021356 130.909671822781 60.639543584669
C291 89.6340316775526 59.8048780114215 1.000251161018 4.38719901740984 20.6163055010523 2.79025561699633 147.02883528477 68.0810515290428 88.0962674636824 59.5993530926407 1.15060653909309 4.46481617847667 20.5784038367464 2.7586124047327 146.985566316468 67.0493556209385
C293 88.9967915993314 57.3048782358094 1.01303936762841 4.71738384341166 19.3703890885447 3.61294314271956 125.174091937213 57.3410128022303 87.5119672136237 58.0423340445019 1.16240319978925 4.65828867273247 19.4681872240423 3.45677779100003 128.764718132781 58.5424496522116
C297 83.8433626830982 58.6097578569768 1.68454954680482 4.84741682078241 18.9593342126009 3.21814107966905 163.128235901567 69.5665245837725 83.1618080155065 58.9659387735445 1.72162071937442 4.72668306311364 19.0981152462419 3.09420087519381 161.753074432459 69.5515064101907
C306 62.2887587574355 59.999999590249 2.18312100592907 4.05942335973215 20.7018486395419 2.80081611264326 172.727986866932 83.2102580968871 64.0470143432014 59.1787046312844 2.1176475742293 4.24778854976019 20.6524183227774 2.82195163540831 170.002478830843 81.0749979320207
C308 61.8433626830982 60.3048787236139 1.35121621347149 4.93075015411575 21.2926675459342 4.55147441300238 158.128235901567 74.5665245837725 63.9862789715617 59.9107569596809 1.45182087734899 4.77585902879267 21.1705198633709 4.17745729976321 157.463167052458 73.7456942751056
C309 74.9967915993314 59.999999590249 2.67970603429507 4.800717176745 21.1203890885447 1.11294314271956 192.674091937213 99.8410128022303 75.3093578220224 59.1787046312844 2.51140240991638 4.7074646384115 21.0224906868891 1.4256719949324 186.678467762789 94.1930465039876
C310 77.4848755824397 59.999999590249 2.33529378352616 4.45490291947741 22.1982653140003 3.80265770249026 152.05787437633 67.115517398755 77.6101223711755 59.1787046312844 2.25441734896518 4.47516300964445 21.9846783677433 3.61303194096956 152.363356169971 67.8078453034149
C311 88.2887587574355 59.8048797675058 2.5164543392624 4.22609002639882 21.2018486395419 4.46748277930993 157.727986866932 70.7102580968872 86.7090032133181 59.5993535476389 2.38744741625473 4.34614048111825 21.0965050264479 4.17602216612006 157.132756690841 70.5895282697337
C312 67.7109074941181 59.8048781675218 1.96251110224571 4.78842488743587 24.876851609194 0.846929086199672 179.841204810152 86.6682301581385 69.3178281253822 59.5993528477196 1.9142061561467 4.695780782139 24.3531412652526 1.24222605860138 175.828277748552 83.6993707664204
C313 94.4820251106817 59.9999986146401 1.6316170917155 4.23455835635374 21.2834076770165 3.07968257446193 151.201587054021 57.6638637346909 92.6981077360858 59.5501190050225 1.66705343511811 4.38195280678784 21.1705196645567 2.99214579550031 151.710324806271 59.9488392486804
C315 88.6340316775526 57.3048780114215 1.66691782768467 4.80386568407651 20.6163055010523 2.29025561699633 142.02883528477 63.0810515290427 87.2246525071395 58.0423336027591 1.69020622314395 4.71069600687182 20.5784038367464 2.35239124551918 142.695658936467 62.8551677560237
C317 71.5252297785639 59.999999590249 2.44014869261898 4.70628628514943 21.0402726019 3.77323010162779 194.14422307935 86.4991066621535 72.5838616862414 59.1787046312844 2.29378247064817 4.65261414018556 20.9484765229358 3.58423891174464 187.889531443502 83.6661759992452
C319 84.4715860012316 59.999999590249 2.1684733904118 4.25455073222826 21.2069033431855 3.31820663585348 180.068681275424 81.4277279288079 83.7135007561392 59.1787046312844 2.09500679296974 4.39444885157314 21.0965052941669 3.24422896357518 176.592776982196 79.5404684418336
C320 92.7109074941181 59.999999590249 2.9625111022457 5.20509155410253 18.876851609194 1.51359575286634 174.841204810152 96.6682301581385 91.1082020389559 59.1787046312844 2.72360568222298 4.94166061053414 19.0241008212066 1.78385427088608 171.538370368551 92.08774649625
C321 84.6340316775526 59.999999590249 1.66691782768467 4.55386568407651 21.782972167719 3.956922283663 177.02883528477 93.0810515290427 83.7381926809677 59.1787046312844 1.69020622314395 4.56316810983473 21.6146061453109 3.70646177623093 172.725010596472 88.0202949455127
C328 39.2063815835955 59.999999590249 2.99530153602658 4.81565817331394 19.7706044119859 4.79472273134533 152.628155018239 72.6990348522046 44.3314898592573 59.1787046312844 2.76507607581104 4.71042169415052 19.8382591274617 4.40832599332906 152.612151807023 72.196867813657
C329 94.8433626830982 60.6097578569768 2.01788288013815 4.51408348744908 17.2926675459342 4.55147441300238 138.128235901567 64.5665245837725 92.7495725374789 59.8703990139122 1.99142056139985 4.52997920039753 17.6178262340069 4.17745729976321 140.303537532456 65.3573185452759
C330 91.2859082856775 59.999999590249 1.64611098078507 4.58907879660849 18.4536576692248 2.91117431794826 131.871699544622 58.758604432823 89.5943791866272 59.1787046312844 1.66518358139494 4.59716203801484 18.6540284098028 2.87810075529493 135.030188427138 60.6334282825417
C333 85.2361130922179 59.999999590249 1.47374374612898 4.66792466528594 21.2070040212199 2.80833225973242 167.446615471941 87.5815150315608 84.4472890179251 59.1787046312844 1.52120224701706 4.61538884354514 21.0965052816696 2.80884541673798 164.464431629142 83.6722913013725
C334 72.2361130922179 58.3048767236268 1.64041041279564 4.3345913319526 20.7070040212199 2.97499892639908 132.446615471941 52.5815150315608 73.1162945828668 58.6651412699439 1.65610216802977 4.41868498082902 20.6524185779991 2.94425246980916 134.435079969137 54.3129762469687
C335 86.4715860012316 59.999999590249 2.33514005707847 4.58788406556159 19.0402366765188 2.31820663585348 157.068681275424 73.9277279288079 85.4567306692251 59.1787046312844 2.22990671398246 4.59115271428925 19.1721295782614 2.43178664514813 156.859203034193 73.2491866444614
C338 77.5280802503219 56.3048782553232 1.31049205109631 4.00996418160643 21.4551302388838 2.32953856298945 135.00051040166 58.4507603262177 77.5430203218188 57.4195256912941 1.3972472533554 4.20488872057285 21.3185485224519 2.44483336728862 137.063674247194 60.0687730671185
C339 91.4848755824397 58.3048773870313 1.1686271168595 4.28823625281074 19.0315986473336 3.13599103582359 127.05787437633 47.115517398755 89.8127317627767 58.6651413636671 1.31011790187619 4.37681107828639 19.1721292444968 3.07140372868486 130.913819269968 51.0310938437556
C341 92.4820251106817 57.3048758553339 1.48246327181786 3.51143387392901 14.7363531968226 2.04819569522744 121.201587054021 40.1638637346909 90.9548778229999 58.0423332990445 1.60983086146678 4.1183860523807 15.847986404979 2.24147260762546 125.970880526267 45.2691817214785
C342 75.9259988356567 59.304879543118 1.83699946598533 4.06257186706366 18.4477650520495 4.6447952535867 149.582730214489 56.4502968236996 75.9623090283185 59.2879492079199 1.83605107150772 4.2510199182205 18.6540280097879 4.29029909827979 149.614160594524 58.1254949138865
C343 41.2361130922179 58.3048767236268 1.01462768529981 4.04762626571815 18.9972583291837 4.01470710323901 102.446615471941 42.5815150315608 46.0962309300354 58.6651412699439 1.27123609410604 4.34207002904926 19.2467387191799 3.61500238207133 108.695635689134 45.924600517139
C345 94.8433626830982 59.3048787236139 1.35121621347149 3.93075015411575 17.9593342126009 3.71814107966905 138.128235901567 47.0665245837724 92.7495725374789 59.2879491637283 1.45182087734899 4.18574744064433 18.209941838901 3.50042203440733 140.303537532456 50.677661018074
C347 91.4820251106817 59.9999986146401 0.964950425048834 4.15122502302041 21.6167410103498 4.07968257446193 131.201587054021 55.1638637346909 90.083262866457 59.5501190050225 1.12745375106725 4.33277684110881 21.4665774670037 3.80458811392736 134.550695286269 57.851745316223
C349 73.4715860012316 59.999999590249 2.00180672374513 4.08788406556159 18.4569033431855 3.31820663585348 140.068681275424 66.4277279288079 74.1257362341668 59.1787046312844 1.96010687195703 4.29609692021508 18.6540284239791 3.24422896357518 142.273517942191 66.9579048470892
C350 86.4848755824397 59.999999590249 1.33529378352616 4.37156958614407 20.7815986473336 2.96932436915692 129.55787437633 47.115517398755 85.454656980062 59.1787046312844 1.4450178228889 4.42598704396542 20.7264327073435 2.93599667561369 133.058772959968 51.0310938437556
C352 97.3920592991497 59.999999590249 2.51766394565331 5.39779677560038 19.5238500859467 4.70175504925055 163.325136749042 67.8681583481895 95.1055836040608 59.1787046312844 2.38549976130956 5.04864413017814 19.6162157898028 4.36823304239578 162.000435012077 68.0358747159173
C353 94.2092320553536 59.999999590249 3.36564489450391 4.78600273643761 20.768795382303 3.85103119270699 170.984442340549 67.1506885162687 91.999781365439 59.1787046312844 3.08264014763269 4.65610399997005 20.72643228126 3.67514160808656 168.279859000725 67.473310273647
C355 72.1088260794528 59.999999590249 2.6556851838014 4.67436590622644 19.7861530890264 3.66218577679692 174.423424622982 79.6677666556204 72.9668065711396 59.1787046312844 2.48790989531173 4.6435600484286 19.8382594872949 3.49391294880608 171.21913457588 77.5619047482735
C359 85.6340316775526 59.999999590249 2.16691782768467 4.47053235074317 21.6163055010523 1.62358895032967 149.52883528477 60.5810515290428 84.6098076375106 59.1787046312844 2.09490598618209 4.5139921441557 21.4665772440874 1.81076303323448 149.130520006468 60.7580738235663
C360 90.5280802503219 59.3048782553232 2.64382538442964 4.50996418160643 20.7884635722171 4.32953856298945 167.50051040166 70.9507603262177 88.8740147568771 59.287949079152 2.47644662145711 4.49994451464702 20.7264329175579 4.06971800414272 164.948072217198 70.5542427294056
C361 95.2859082856775 59.3048782358085 2.81277764745174 4.92241212994182 23.4536576692248 1.24450765128159 156.871699544622 63.758604432823 93.080839012799 59.2879493809926 2.60948302848393 4.79386590073095 23.0948954465078 1.52403022458318 156.479725327141 64.8276161474565
C364 91.4820251106817 58.8048758553339 1.96495042504883 4.98455835635374 19.2834076770165 0.91301590779526 138.701587054021 50.1638637346909 90.083262866457 58.9765449929734 1.93685327714353 4.82453649789909 19.3941728498747 1.23185410557503 140.98555635627 53.6575574513081
C366 94.2092320553536 59.3048792992183 2.53231156117058 4.95266940310428 19.4354620489697 4.85103119270699 168.484442340549 69.6506885162687 91.999781365439 59.2879490785523 2.40814054256912 4.7544559313281 19.542201071472 4.48758392651361 166.134905310725 69.5704042061044
C367 70.4715860012316 56.8048796797044 0.973743746128889 5.16792466528634 19.2903373545523 1.30833225973239 115.068681275424 43.9277279288079 71.5108913645379 57.7309300303724 1.82831080715707 4.55075517728172 20.2265904211345 2.75093951772559 120.823981042188 48.0840594549724
C369 90.3920592991497 59.999999590249 2.35099727898664 4.56446344226705 19.7738500859467 2.20175504925055 165.825136749042 65.3681583481895 89.0042789082602 59.1787046312844 2.25059984029685 4.55688447338786 19.838259141638 2.33712724632815 164.145388702077 65.9387807834599
C370 97.2887587574355 59.999999590249 2.84978767259574 4.97609002639882 20.2851819728752 2.30081611264326 172.727986866932 75.7102580968872 94.5535378222046 59.1787046312844 2.65724725828015 4.7887241722295 20.2823460697186 2.41573047619479 170.002478830843 74.7837161346485
C373 86.2887587574355 59.999999590249 2.18312100592907 4.22609002639882 18.2851819728752 2.46748277930992 160.227986866932 68.2102580968872 84.9657733002322 59.1787046312844 2.1176475742293 4.34614048111825 18.5059992550366 2.55113752926596 159.277710380841 68.4924343372763
C376 93.0394795081024 59.999999590249 1.83672232440191 4.74289638052767 23.4557508870593 3.71998266951605 149.958123410966 70.9717838856403 91.4952263042229 59.1787046312844 1.8583904941103 4.65900172892373 23.0948955132309 3.47906002154153 150.548812841588 70.9640113087869
C378 88.4848755824397 59.999999590249 3.00196045019283 5.03823625281074 18.5315986473336 3.96932436915692 149.55787437633 59.615517398755 87.1978868931479 59.1787046312844 2.79401703301603 4.81939476939764 18.7280425408263 3.74843899404074 150.218402479971 61.5165635060427
C382 77.4715860012316 59.999999590249 1.6684733904118 4.42121739889493 21.7902366765188 3.98487330252015 182.568681275424 93.9277279288079 77.6121960603385 59.1787046312844 1.6903070299316 4.4928007829312 21.6146064484491 3.78585717585988 178.737730672197 90.0259381041207
C383 89.2361130922179 59.999999590249 2.97374374612898 4.8345913319526 21.7903373545532 3.14166559306575 189.946615471941 90.0815150315608 87.9337488440969 59.1787046312844 2.73530153613148 4.71374077490319 21.6146064359519 3.07965952288033 183.769014839145 85.7693852338299
C384 79.2361130922179 59.999999590249 2.64041041279564 4.3345913319526 20.2903373545532 0.974998926399081 167.446615471941 75.0815150315608 79.2175992786674 59.1787046312844 2.46550169410605 4.41868498082902 20.2823463249404 1.31936783295506 164.464431629142 73.1868216390854
C386 70.1088260794528 59.999999590249 2.48901851713473 4.59103257289311 21.9528197556931 2.82885244346359 151.923424622982 67.1677666556204 71.2235766580537 59.1787046312844 2.35300997429902 4.59438408274957 21.7626352032004 2.8168776834502 151.914551365877 67.0764350859865
C390 89.1929084243356 59.999999590249 2.83187881189217 4.27953006982358 18.1168057630031 4.61478473256656 154.503979446611 66.2462721040982 88.0008508934535 59.1787046312844 2.64817218465226 4.39390347582645 18.3579703988205 4.24785809656128 154.024669271915 66.2462363481799
C397 87.6340316775526 59.999999590249 2.33358449435133 3.88719901740984 20.9496388343857 4.62358895032967 149.52883528477 70.5810515290428 86.3530375505965 59.1787046312844 2.2298059071948 4.1697603844025 20.8744616391934 4.24808998851563 149.130520006468 69.146449553396
C399 88.1088260794528 59.999999590249 2.82235185046806 4.34103257289311 20.1194864223598 1.32885244346359 171.923424622982 74.6677666556204 86.9126458758267 59.1787046312844 2.62280981632444 4.44685618571248 20.1343172897419 1.59821420580963 169.07418088588 73.3677168833587
C402 81.3920592991497 59.999999590249 1.65882906419993 3.95529337668468 20.6702868384652 2.42523408950685 155.825136749042 70.3681583481895 81.1597442993736 59.1787046312844 1.70480553031889 4.31659284573004 20.5781417773015 2.57291407555842 155.565573942076 70.1329686483748
C405 82.5280802503219 59.999999590249 2.47715871776298 5.25996418160643 20.6217969055504 1.66287189632278 190.00051040166 88.4507603262177 81.9010951045336 59.1787046312844 2.3415467004444 4.94252820575828 20.5784040163344 1.90320515500392 184.252655427201 85.2339002566075
C411 83.5252297785639 59.999999590249 2.10681535928564 4.45628628514943 22.0402726019 2.27323010162779 161.64422307935 73.9991066621535 83.0432411647568 59.1787046312844 2.02398262862275 4.50508624314847 21.8366499302768 2.36557543410406 160.005133473498 73.1807063369581
C412 91.6340316775526 59.999999590249 2.66691782768467 4.97053235074317 18.6163055010523 2.29025561699633 162.02883528477 85.5810515290428 89.8394973767683 59.1787046312844 2.49960574922023 4.80904793822987 18.8020570220644 2.35239124551918 159.85528845647 81.7290131481404
C414 59.7109074941181 59.999999590249 1.29584443557904 4.6217582207692 20.0435182758607 0.846929086199672 149.841204810152 71.6682301581385 62.3449084730387 59.1787046312844 1.37460647209585 4.59742885078094 20.0603031297711 1.24222605860138 150.088833468548 71.1168071716759
C415 69.9172648972495 59.999999590249 2.52889658953658 4.94396322011712 17.6040024979725 4.32982488944996 170.93054741083 76.2814432216119 71.012371452171 59.1787046312844 2.39719561521806 4.77154832886816 17.9138832690665 4.03915365753593 167.796218412669 74.3000770482417
C416 70.4715860012316 59.000001502432 1.6684733904118 4.25455073222826 19.2902366765188 0.818206635853479 127.568681275424 58.9277279288079 71.5108913645379 59.0978890870781 1.6903070299316 4.39444885157314 19.3941729300966 1.21312316750755 131.54874949219 60.6666230497169
C417 68.1929084243356 59.999999590249 2.49854547855883 4.86286340315692 15.9501390963364 4.78145139923322 177.159905664123 101.246272104098 69.6969368060516 59.1787046312844 2.37837234262684 4.73813523557965 16.433594682915 4.38326514963246 170.062647625315 95.6055514025837
C419 87.2887587574355 60.0000016780349 1.02145762856781 4.8983719650258 21.9935107645113 2.05711970975307 140.227986866932 55.7102580968872 85.8373882567751 59.5501193951932 1.28962165263851 4.66661689237812 21.6432635167607 2.3178305130928 142.118080860839 58.0069646749892
C422 88.0826841759847 59.999999590249 1.14525392530539 4.79795764265669 20.7126158119428 3.24686353001524 180.400759436296 77.307026813103 87.0700494721515 59.1787046312844 1.27102024052595 4.6837832339263 20.6524188532575 3.12330376628763 176.003251028817 75.8075026672349
C429 81.6677028262358 59.999999590249 1.82064616800889 4.48336362530685 21.7866533509772 0.986714892367145 169.398568784823 75.3329872306758 81.5875395663402 59.1787046312844 1.82707680466749 4.52347138009934 21.6146063824035 1.32716820771293 167.533469081326 74.6616915430575
C432 89.2092320553536 59.999999590249 1.69897822783725 4.61933606977094 19.6854620489697 2.18436452604033 168.484442340549 67.1506885162687 87.6417065827243 59.1787046312844 1.73364093750555 4.55775206861199 19.7642444233073 2.32107107737481 166.134905310725 67.473310273647
C435 73.0394795081024 59.999999590249 1.67005565773525 4.99289638052767 23.122417553726 1.38664933618271 184.958123410966 88.4717838856403 74.0629271733639 59.1787046312844 1.72349057309759 4.80652962596081 22.7988377107839 1.58336127854508 180.578164501592 85.6436688359887
C438 88.2063815835956 58.804877767521 1.16196820269325 4.56565817331394 23.0206044119859 1.79472273134533 147.628155018239 52.6990348522046 87.0406227298617 58.976544911906 1.28117694467119 4.56289379711344 22.7248227013199 1.97099903804791 148.322244427023 55.4201163539976
C439 92.0826841759847 59.999999590249 1.97858725863872 4.21462430932336 19.5459491452761 4.24686353001524 152.900759436296 62.307026813103 90.5565092983233 59.1787046312844 1.94551984558951 4.3395514741731 19.616216544693 3.93574608471469 152.408760438813 63.2249390724904
C441 83.4848755824397 58.3048773870313 1.1686271168595 4.53823625281074 20.7815986473336 1.80265770249026 122.05787437633 42.115517398755 82.8398121104331 58.6651413636671 1.31011790187619 4.52433897532347 20.7264327073435 1.98814730411546 126.623911889967 46.8369059788408
C443 85.5280802503219 59.0000016780349 1.02145762856781 5.06503863169247 22.3268440978446 1.05711970975307 140.00051040166 53.4507603262177 84.5159399741624 59.0978892750093 1.28962165263851 4.73637555592291 21.9095440720215 1.63370179157171 141.353581627195 55.8745852022037
C448 87.9231483638987 59.999999590249 0.947437578279811 4.45768283877847 21.1637954905438 0.944502787029748 133.726442892179 56.9986431596355 86.6922196105141 59.1787046312844 1.20938612301738 4.53439337444142 20.9775625846917 1.5002212298872 136.091407090823 58.6548645889816
C452 78.7109074941181 59.999999590249 3.62917776891237 4.45509155410253 19.126851609194 4.01359575286634 167.341204810152 71.6682301581385 78.9055926473547 59.1787046312844 3.26320536627383 4.49907691942289 19.2461441730419 3.81496006695371 165.10350929855 71.1168071716759
C456 85.7638359810163 59.999999590249 1.86707343537966 3.9073295308212 21.5262809553621 3.76835615973278 178.884691375185 78.506955003154 84.9661263414557 59.1787046312844 1.87721376670153 4.15147919974293 21.3925627230771 3.54116968865853 175.045130432344 76.9207580763912
C458 88.9967915993314 59.999999590249 1.67970603429507 4.13405051007833 22.4537224218781 3.11294314271956 162.674091937213 67.3410128022303 87.5119672136237 59.1787046312844 1.7020028838401 4.31405691297928 22.2067218966771 3.0505566317865 160.939023482786 66.9308253820412
C461 94.0826841759847 59.999999590249 1.97858725863873 4.63129097599002 19.4626158119428 3.58019686334857 152.900759436296 62.307026813103 92.2997392114092 59.1787046312844 1.94551984558951 4.58543130256825 19.5422020940812 3.39411787242998 152.408760438813 63.2249390724904
C465 30.5252297785639 59.999999590249 2.44014869261898 4.6229529518161 18.7902726019 1.93989676829445 176.64422307935 63.9991066621535 36.8476484679806 59.1787046312844 2.29378247064817 4.60343817450653 18.9500863564185 2.09476132796171 172.8748556135 64.7923306071284
C470 81.4820251106816 59.999999590249 2.46495042504883 4.40122502302041 19.7000743436832 3.74634924112859 181.201587054021 82.6638637346909 81.3671133010275 59.1787046312844 2.34155304018167 4.48030473814589 19.7642451029334 3.53377400778501 177.449769086275 80.9197785732545
C477 84.2063815835956 59.999999590249 1.32863486935992 4.73232483998061 20.6039377453193 3.461389398012 140.128155018239 52.6990348522046 83.5541629036899 59.1787046312844 1.41607686568391 4.6612457284715 20.5784036335792 3.32506956875966 141.887383357022 55.4201163539976
C480 69.0394795081024 59.999999590249 2.33672232440191 4.99289638052767 22.622417553726 1.88664933618271 169.958123410966 73.4717838856403 70.5764673471921 59.1787046312844 2.26309025714844 4.80652962596081 22.3547510071134 1.98958243775861 167.70844236159 73.0611052412443
C481 75.5252297785639 59.6097548326116 2.94014869261898 4.1229529518161 20.3736059352333 1.77323010162779 159.14422307935 56.4991066621535 76.0703215124132 59.4181680652157 2.69848223368632 4.30838238043236 20.3563609180418 1.95935427489053 157.860179783497 58.5010488097562
